"sub","PID","variable","value","type","source","vol","stoch","cond"
25,719,3,12.9831462178946,0,"data","L","H","LVHS"
25,719,4,35.7036520992102,1,"data","L","H","LVHS"
25,719,5,25.9662924357893,1,"data","L","H","LVHS"
25,719,6,16.2289327723683,1,"data","L","H","LVHS"
25,719,7,35.7036520992102,0,"data","L","H","LVHS"
25,719,8,19.4747193268419,0,"data","L","H","LVHS"
25,719,9,25.9662924357893,1,"data","L","H","LVHS"
25,719,10,29.2120789902629,0,"data","L","H","LVHS"
25,719,11,32.4578655447366,0,"data","L","H","LVHS"
25,719,12,19.4747193268419,1,"data","L","H","LVHS"
25,719,13,29.2120789902629,1,"data","L","H","LVHS"
25,719,14,12.9831462178946,0,"data","L","H","LVHS"
25,719,15,32.4578655447366,1,"data","L","H","LVHS"
25,719,16,29.2120789902629,1,"data","L","H","LVHS"
25,719,17,29.2120789902629,1,"data","L","H","LVHS"
25,719,18,19.4747193268419,0,"data","L","H","LVHS"
25,719,19,25.9662924357893,1,"data","L","H","LVHS"
25,719,20,16.2289327723683,1,"data","L","H","LVHS"
25,719,21,25.9662924357893,0,"data","L","H","LVHS"
25,719,22,22.7205058813156,1,"data","L","H","LVHS"
25,719,23,29.2120789902629,0,"data","L","H","LVHS"
25,719,24,22.7205058813156,0,"data","L","H","LVHS"
25,719,25,22.7205058813156,0,"data","L","H","LVHS"
25,719,26,1.74654081085229e-18,0,"data","L","H","LVHS"
25,719,27,6.49157310894731,0,"data","L","H","LVHS"
25,719,28,16.2289327723683,0,"data","L","H","LVHS"
25,719,29,16.2289327723683,1,"data","L","H","LVHS"
25,719,30,1.74654081085229e-18,0,"data","L","H","LVHS"
25,719,31,6.49157310894731,0,"data","L","H","LVHS"
25,719,32,6.49157310894731,1,"data","L","H","LVHS"
25,719,33,12.9831462178946,0,"data","L","H","LVHS"
25,719,34,3.24578655447366,0,"data","L","H","LVHS"
25,719,35,12.9831462178946,1,"data","L","H","LVHS"
25,719,36,12.9831462178946,1,"data","L","H","LVHS"
25,719,37,1.74654081085229e-18,0,"data","L","H","LVHS"
25,719,38,6.49157310894731,1,"data","L","H","LVHS"
25,719,39,16.2289327723683,0,"data","L","H","LVHS"
25,719,40,3.24578655447366,0,"data","L","H","LVHS"
25,719,41,9.73735966342097,0,"data","L","H","LVHS"
25,719,42,16.2289327723683,0,"data","L","H","LVHS"
25,719,43,6.49157310894731,0,"data","L","H","LVHS"
25,719,44,1.74654081085229e-18,1,"data","L","H","LVHS"
25,719,45,6.49157310894731,1,"data","L","H","LVHS"
25,719,46,16.2289327723683,1,"data","L","H","LVHS"
25,719,47,3.24578655447366,1,"data","L","H","LVHS"
25,719,48,1.74654081085229e-18,0,"data","L","H","LVHS"
25,719,49,19.4747193268419,0,"data","L","H","LVHS"
25,719,50,22.7205058813156,1,"data","L","H","LVHS"
25,719,51,25.9662924357893,1,"data","L","H","LVHS"
25,719,52,25.9662924357893,1,"data","L","H","LVHS"
25,719,53,22.7205058813156,1,"data","L","H","LVHS"
25,719,54,25.9662924357893,0,"data","L","H","LVHS"
25,719,55,19.4747193268419,0,"data","L","H","LVHS"
25,719,56,16.2289327723683,1,"data","L","H","LVHS"
25,719,57,16.2289327723683,0,"data","L","H","LVHS"
25,719,58,25.9662924357893,1,"data","L","H","LVHS"
25,719,59,22.7205058813156,0,"data","L","H","LVHS"
25,719,60,19.4747193268419,1,"data","L","H","LVHS"
25,719,61,29.2120789902629,0,"data","L","H","LVHS"
25,719,62,25.9662924357893,1,"data","L","H","LVHS"
25,719,63,22.7205058813156,1,"data","L","H","LVHS"
25,719,64,9.73735966342097,0,"data","L","H","LVHS"
25,719,65,19.4747193268419,1,"data","L","H","LVHS"
25,719,66,16.2289327723683,1,"data","L","H","LVHS"
25,719,67,22.7205058813156,1,"data","L","H","LVHS"
25,719,68,22.7205058813156,1,"data","L","H","LVHS"
25,719,69,19.4747193268419,1,"data","L","H","LVHS"
25,719,70,16.2289327723683,0,"data","L","H","LVHS"
25,719,71,22.7205058813156,1,"data","L","H","LVHS"
25,719,72,16.2289327723683,1,"data","L","H","LVHS"
25,719,73,22.7205058813156,0,"data","L","H","LVHS"
25,719,74,12.9831462178946,0,"data","L","H","LVHS"
25,719,75,19.4747193268419,1,"data","L","H","LVHS"
25,719,76,38.9494386536839,0,"data","L","H","LVHS"
25,719,77,32.4578655447366,0,"data","L","H","LVHS"
25,719,78,32.4578655447366,1,"data","L","H","LVHS"
25,719,79,32.4578655447366,0,"data","L","H","LVHS"
25,719,80,32.4578655447366,0,"data","L","H","LVHS"
26,720,1,18.0619743337252,1,"data","L","H","LVHS"
26,720,2,15.0332551681421,0,"data","L","H","LVHS"
26,720,3,18.0619743337252,1,"data","L","H","LVHS"
26,720,4,12.0045360025591,1,"data","L","H","LVHS"
26,720,5,24.1194126648913,1,"data","L","H","LVHS"
26,720,6,18.0619743337252,1,"data","L","H","LVHS"
26,720,7,15.0332551681421,0,"data","L","H","LVHS"
26,720,8,18.0619743337252,1,"data","L","H","LVHS"
26,720,9,24.1194126648913,0,"data","L","H","LVHS"
26,720,10,18.0619743337252,0,"data","L","H","LVHS"
26,720,11,24.1194126648913,1,"data","L","H","LVHS"
26,720,12,15.0332551681421,0,"data","L","H","LVHS"
26,720,13,18.0619743337252,0,"data","L","H","LVHS"
26,720,14,27.1481318304743,0,"data","L","H","LVHS"
26,720,15,12.0045360025591,1,"data","L","H","LVHS"
26,720,16,12.0045360025591,0,"data","L","H","LVHS"
26,720,17,12.0045360025591,0,"data","L","H","LVHS"
26,720,18,21.0906934993082,1,"data","L","H","LVHS"
26,720,19,12.0045360025591,1,"data","L","H","LVHS"
26,720,20,15.0332551681421,0,"data","L","H","LVHS"
26,720,21,21.0906934993082,1,"data","L","H","LVHS"
26,720,22,27.1481318304743,1,"data","L","H","LVHS"
26,720,23,21.0906934993082,1,"data","L","H","LVHS"
26,720,24,18.0619743337252,0,"data","L","H","LVHS"
26,720,25,21.0906934993082,0,"data","L","H","LVHS"
26,720,26,39.2630084928064,1,"data","L","H","LVHS"
26,720,27,39.2630084928064,1,"data","L","H","LVHS"
26,720,28,39.2630084928064,0,"data","L","H","LVHS"
26,720,29,42.2917276583895,1,"data","L","H","LVHS"
26,720,30,33.2055701616404,1,"data","L","H","LVHS"
26,720,31,42.2917276583895,1,"data","L","H","LVHS"
26,720,32,33.2055701616404,1,"data","L","H","LVHS"
26,720,33,39.2630084928064,1,"data","L","H","LVHS"
26,720,34,30.1768509960573,1,"data","L","H","LVHS"
26,720,35,33.2055701616404,1,"data","L","H","LVHS"
26,720,36,42.2917276583895,0,"data","L","H","LVHS"
26,720,37,33.2055701616404,0,"data","L","H","LVHS"
26,720,38,36.2342893272234,1,"data","L","H","LVHS"
26,720,39,39.2630084928064,1,"data","L","H","LVHS"
26,720,40,36.2342893272234,0,"data","L","H","LVHS"
26,720,41,33.2055701616404,0,"data","L","H","LVHS"
26,720,42,30.1768509960573,0,"data","L","H","LVHS"
26,720,43,27.1481318304743,0,"data","L","H","LVHS"
26,720,44,33.2055701616404,0,"data","L","H","LVHS"
26,720,45,33.2055701616404,0,"data","L","H","LVHS"
26,720,46,36.2342893272234,0,"data","L","H","LVHS"
26,720,47,36.2342893272234,1,"data","L","H","LVHS"
26,720,48,45.3204468239725,1,"data","L","H","LVHS"
26,720,49,45.3204468239725,0,"data","L","H","LVHS"
26,720,50,21.0906934993082,1,"data","L","H","LVHS"
26,720,51,18.0619743337252,1,"data","L","H","LVHS"
26,720,52,27.1481318304743,0,"data","L","H","LVHS"
26,720,53,30.1768509960573,0,"data","L","H","LVHS"
26,720,54,27.1481318304743,0,"data","L","H","LVHS"
26,720,55,27.1481318304743,0,"data","L","H","LVHS"
26,720,56,30.1768509960573,0,"data","L","H","LVHS"
26,720,57,21.0906934993082,0,"data","L","H","LVHS"
26,720,58,33.2055701616404,0,"data","L","H","LVHS"
26,720,59,30.1768509960573,0,"data","L","H","LVHS"
26,720,60,24.1194126648913,0,"data","L","H","LVHS"
26,720,61,36.2342893272234,1,"data","L","H","LVHS"
26,720,62,24.1194126648913,1,"data","L","H","LVHS"
26,720,63,33.2055701616404,1,"data","L","H","LVHS"
26,720,64,27.1481318304743,0,"data","L","H","LVHS"
26,720,65,27.1481318304743,0,"data","L","H","LVHS"
26,720,66,21.0906934993082,1,"data","L","H","LVHS"
26,720,67,21.0906934993082,1,"data","L","H","LVHS"
26,720,68,30.1768509960573,0,"data","L","H","LVHS"
26,720,69,21.0906934993082,0,"data","L","H","LVHS"
26,720,70,27.1481318304743,1,"data","L","H","LVHS"
26,720,71,21.0906934993082,1,"data","L","H","LVHS"
26,720,72,30.1768509960573,1,"data","L","H","LVHS"
26,720,73,33.2055701616404,0,"data","L","H","LVHS"
26,720,74,45.3204468239725,0,"data","L","H","LVHS"
26,720,75,36.2342893272234,0,"data","L","H","LVHS"
26,720,76,42.2917276583895,1,"data","L","H","LVHS"
26,720,77,39.2630084928064,1,"data","L","H","LVHS"
26,720,78,42.2917276583895,0,"data","L","H","LVHS"
26,720,79,45.3204468239725,1,"data","L","H","LVHS"
26,720,80,36.2342893272234,1,"data","L","H","LVHS"
27,721,1,34.5106176467287,0,"data","L","H","LVHS"
27,721,2,30.3963167546314,1,"data","L","H","LVHS"
27,721,3,22.1677149704369,0,"data","L","H","LVHS"
27,721,4,34.5106176467287,0,"data","L","H","LVHS"
27,721,5,38.6249185388259,0,"data","L","H","LVHS"
27,721,6,42.7392194309232,1,"data","L","H","LVHS"
27,721,7,26.2820158625341,0,"data","L","H","LVHS"
27,721,8,18.0534140783396,1,"data","L","H","LVHS"
27,721,9,38.6249185388259,1,"data","L","H","LVHS"
27,721,10,26.2820158625341,0,"data","L","H","LVHS"
27,721,11,30.3963167546314,0,"data","L","H","LVHS"
27,721,12,34.5106176467287,1,"data","L","H","LVHS"
27,721,13,26.2820158625341,0,"data","L","H","LVHS"
27,721,14,38.6249185388259,1,"data","L","H","LVHS"
27,721,15,46.8535203230204,0,"data","L","H","LVHS"
27,721,16,26.2820158625341,0,"data","L","H","LVHS"
27,721,17,30.3963167546314,1,"data","L","H","LVHS"
27,721,18,34.5106176467287,1,"data","L","H","LVHS"
27,721,19,30.3963167546314,1,"data","L","H","LVHS"
27,721,20,13.9391131862424,0,"data","L","H","LVHS"
27,721,21,34.5106176467287,0,"data","L","H","LVHS"
27,721,22,42.7392194309232,0,"data","L","H","LVHS"
27,721,23,30.3963167546314,1,"data","L","H","LVHS"
27,721,24,13.9391131862424,0,"data","L","H","LVHS"
27,721,25,22.1677149704369,0,"data","L","H","LVHS"
27,721,26,9.82481229414512,0,"data","L","H","LVHS"
27,721,27,13.9391131862424,1,"data","L","H","LVHS"
27,721,28,13.9391131862424,0,"data","L","H","LVHS"
27,721,29,9.82481229414512,1,"data","L","H","LVHS"
27,721,30,18.0534140783396,1,"data","L","H","LVHS"
27,721,31,9.82481229414512,0,"data","L","H","LVHS"
27,721,32,13.9391131862424,0,"data","L","H","LVHS"
27,721,33,13.9391131862424,0,"data","L","H","LVHS"
27,721,34,1.59621050995061,1,"data","L","H","LVHS"
27,721,35,9.82481229414512,1,"data","L","H","LVHS"
27,721,36,5.71051140204787,0,"data","L","H","LVHS"
27,721,37,26.2820158625341,0,"data","L","H","LVHS"
27,721,38,5.71051140204787,1,"data","L","H","LVHS"
27,721,39,9.82481229414512,1,"data","L","H","LVHS"
27,721,40,5.71051140204787,0,"data","L","H","LVHS"
27,721,41,5.71051140204787,1,"data","L","H","LVHS"
27,721,42,9.82481229414512,1,"data","L","H","LVHS"
27,721,43,9.82481229414512,1,"data","L","H","LVHS"
27,721,44,13.9391131862424,1,"data","L","H","LVHS"
27,721,45,18.0534140783396,1,"data","L","H","LVHS"
27,721,46,5.71051140204787,1,"data","L","H","LVHS"
27,721,47,18.0534140783396,0,"data","L","H","LVHS"
27,721,48,18.0534140783396,0,"data","L","H","LVHS"
27,721,49,9.82481229414512,0,"data","L","H","LVHS"
27,721,50,30.3963167546314,1,"data","L","H","LVHS"
27,721,51,38.6249185388259,1,"data","L","H","LVHS"
27,721,52,38.6249185388259,0,"data","L","H","LVHS"
27,721,53,34.5106176467287,0,"data","L","H","LVHS"
27,721,54,30.3963167546314,0,"data","L","H","LVHS"
27,721,55,30.3963167546314,0,"data","L","H","LVHS"
27,721,56,34.5106176467287,1,"data","L","H","LVHS"
27,721,57,34.5106176467287,1,"data","L","H","LVHS"
27,721,58,30.3963167546314,1,"data","L","H","LVHS"
27,721,59,34.5106176467287,0,"data","L","H","LVHS"
27,721,60,34.5106176467287,0,"data","L","H","LVHS"
27,721,61,38.6249185388259,1,"data","L","H","LVHS"
27,721,62,34.5106176467287,0,"data","L","H","LVHS"
27,721,63,34.5106176467287,1,"data","L","H","LVHS"
27,721,64,26.2820158625341,1,"data","L","H","LVHS"
27,721,65,38.6249185388259,0,"data","L","H","LVHS"
27,721,66,26.2820158625341,1,"data","L","H","LVHS"
27,721,67,26.2820158625341,0,"data","L","H","LVHS"
27,721,68,34.5106176467287,0,"data","L","H","LVHS"
27,721,69,34.5106176467287,0,"data","L","H","LVHS"
27,721,70,30.3963167546314,1,"data","L","H","LVHS"
27,721,71,30.3963167546314,1,"data","L","H","LVHS"
27,721,72,30.3963167546314,1,"data","L","H","LVHS"
27,721,73,26.2820158625341,1,"data","L","H","LVHS"
27,721,74,1.59621050995061,0,"data","L","H","LVHS"
27,721,75,5.71051140204787,1,"data","L","H","LVHS"
27,721,76,18.0534140783396,0,"data","L","H","LVHS"
27,721,77,9.82481229414512,1,"data","L","H","LVHS"
27,721,78,5.71051140204787,1,"data","L","H","LVHS"
27,721,79,5.71051140204787,0,"data","L","H","LVHS"
27,721,80,26.2820158625341,1,"data","L","H","LVHS"
1,501,1,18.7477992722116,0,"data","H","L","HVLS"
1,501,2,18.7477992722116,1,"data","H","L","HVLS"
1,501,3,21.8724324842469,0,"data","H","L","HVLS"
1,501,4,21.8724324842469,1,"data","H","L","HVLS"
1,501,5,18.7477992722116,0,"data","H","L","HVLS"
1,501,6,21.8724324842469,1,"data","H","L","HVLS"
1,501,7,18.7477992722116,0,"data","H","L","HVLS"
1,501,8,18.7477992722116,1,"data","H","L","HVLS"
1,501,9,18.7477992722116,0,"data","H","L","HVLS"
1,501,10,21.8724324842469,1,"data","H","L","HVLS"
1,501,11,18.7477992722116,0,"data","H","L","HVLS"
1,501,12,21.8724324842469,1,"data","H","L","HVLS"
1,501,13,21.8724324842469,0,"data","H","L","HVLS"
1,501,14,18.7477992722116,1,"data","H","L","HVLS"
1,501,15,21.8724324842469,0,"data","H","L","HVLS"
1,501,16,31.2463321203527,1,"data","H","L","HVLS"
1,501,17,28.1216989083174,0,"data","H","L","HVLS"
1,501,18,28.1216989083174,1,"data","H","L","HVLS"
1,501,19,28.1216989083174,0,"data","H","L","HVLS"
1,501,20,31.2463321203527,1,"data","H","L","HVLS"
1,501,21,28.1216989083174,0,"data","H","L","HVLS"
1,501,22,31.2463321203527,1,"data","H","L","HVLS"
1,501,23,28.1216989083174,0,"data","H","L","HVLS"
1,501,24,31.2463321203527,1,"data","H","L","HVLS"
1,501,25,28.1216989083174,0,"data","H","L","HVLS"
1,501,26,28.1216989083174,1,"data","H","L","HVLS"
1,501,27,31.2463321203527,0,"data","H","L","HVLS"
1,501,28,28.1216989083174,1,"data","H","L","HVLS"
1,501,29,28.1216989083174,0,"data","H","L","HVLS"
1,501,30,28.1216989083174,1,"data","H","L","HVLS"
1,501,31,12.4985328481411,0,"data","H","L","HVLS"
1,501,32,12.4985328481411,1,"data","H","L","HVLS"
1,501,33,9.37389963610581,0,"data","H","L","HVLS"
1,501,34,9.37389963610581,1,"data","H","L","HVLS"
1,501,35,9.37389963610581,0,"data","H","L","HVLS"
1,501,36,9.37389963610581,1,"data","H","L","HVLS"
1,501,37,12.4985328481411,0,"data","H","L","HVLS"
1,501,38,12.4985328481411,1,"data","H","L","HVLS"
1,501,39,9.37389963610581,0,"data","H","L","HVLS"
1,501,40,9.37389963610581,1,"data","H","L","HVLS"
1,501,41,9.37389963610581,0,"data","H","L","HVLS"
1,501,42,12.4985328481411,1,"data","H","L","HVLS"
1,501,43,9.37389963610581,0,"data","H","L","HVLS"
1,501,44,12.4985328481411,1,"data","H","L","HVLS"
1,501,45,9.37389963610581,0,"data","H","L","HVLS"
1,501,46,24.9970656962822,1,"data","H","L","HVLS"
1,501,47,24.9970656962822,0,"data","H","L","HVLS"
1,501,48,28.1216989083174,1,"data","H","L","HVLS"
1,501,49,24.9970656962822,0,"data","H","L","HVLS"
1,501,50,24.9970656962822,1,"data","H","L","HVLS"
1,501,51,24.9970656962822,0,"data","H","L","HVLS"
1,501,52,28.1216989083174,1,"data","H","L","HVLS"
1,501,53,28.1216989083174,0,"data","H","L","HVLS"
1,501,54,28.1216989083174,1,"data","H","L","HVLS"
1,501,55,28.1216989083174,0,"data","H","L","HVLS"
1,501,56,24.9970656962822,1,"data","H","L","HVLS"
1,501,57,28.1216989083174,0,"data","H","L","HVLS"
1,501,58,24.9970656962822,1,"data","H","L","HVLS"
1,501,59,24.9970656962822,0,"data","H","L","HVLS"
1,501,60,28.1216989083174,1,"data","H","L","HVLS"
1,501,61,12.4985328481411,0,"data","H","L","HVLS"
1,501,62,15.6231660601763,1,"data","H","L","HVLS"
1,501,63,12.4985328481411,0,"data","H","L","HVLS"
1,501,64,12.4985328481411,1,"data","H","L","HVLS"
1,501,65,12.4985328481411,0,"data","H","L","HVLS"
1,501,66,15.6231660601763,1,"data","H","L","HVLS"
1,501,67,15.6231660601763,0,"data","H","L","HVLS"
1,501,68,15.6231660601763,1,"data","H","L","HVLS"
1,501,69,12.4985328481411,0,"data","H","L","HVLS"
1,501,70,15.6231660601763,1,"data","H","L","HVLS"
1,501,71,15.6231660601763,0,"data","H","L","HVLS"
1,501,72,15.6231660601763,1,"data","H","L","HVLS"
1,501,73,12.4985328481411,0,"data","H","L","HVLS"
1,501,74,15.6231660601763,1,"data","H","L","HVLS"
1,501,75,15.6231660601763,0,"data","H","L","HVLS"
1,501,76,28.1216989083174,1,"data","H","L","HVLS"
1,501,77,28.1216989083174,0,"data","H","L","HVLS"
1,501,78,24.9970656962822,1,"data","H","L","HVLS"
1,501,79,28.1216989083174,0,"data","H","L","HVLS"
1,501,80,28.1216989083174,1,"data","H","L","HVLS"
2,502,1,67.0152444335396,0,"data","H","L","HVLS"
2,502,2,67.0152444335396,1,"data","H","L","HVLS"
2,502,3,67.0152444335396,0,"data","H","L","HVLS"
2,502,4,61.0804840817718,1,"data","H","L","HVLS"
2,502,5,61.0804840817718,0,"data","H","L","HVLS"
2,502,6,61.0804840817718,1,"data","H","L","HVLS"
2,502,7,67.0152444335396,0,"data","H","L","HVLS"
2,502,8,67.0152444335396,1,"data","H","L","HVLS"
2,502,9,67.0152444335396,0,"data","H","L","HVLS"
2,502,10,61.0804840817718,1,"data","H","L","HVLS"
2,502,11,67.0152444335396,0,"data","H","L","HVLS"
2,502,12,67.0152444335396,1,"data","H","L","HVLS"
2,502,13,67.0152444335396,0,"data","H","L","HVLS"
2,502,14,67.0152444335396,1,"data","H","L","HVLS"
2,502,15,67.0152444335396,0,"data","H","L","HVLS"
2,502,16,78.8847651370752,1,"data","H","L","HVLS"
2,502,17,84.8195254888431,0,"data","H","L","HVLS"
2,502,18,84.8195254888431,1,"data","H","L","HVLS"
2,502,19,78.8847651370752,0,"data","H","L","HVLS"
2,502,20,84.8195254888431,1,"data","H","L","HVLS"
2,502,21,84.8195254888431,0,"data","H","L","HVLS"
2,502,22,84.8195254888431,1,"data","H","L","HVLS"
2,502,23,84.8195254888431,0,"data","H","L","HVLS"
2,502,24,84.8195254888431,1,"data","H","L","HVLS"
2,502,25,84.8195254888431,0,"data","H","L","HVLS"
2,502,26,78.8847651370752,1,"data","H","L","HVLS"
2,502,27,84.8195254888431,0,"data","H","L","HVLS"
2,502,28,84.8195254888431,1,"data","H","L","HVLS"
2,502,29,84.8195254888431,0,"data","H","L","HVLS"
2,502,30,78.8847651370752,1,"data","H","L","HVLS"
2,502,31,67.0152444335396,0,"data","H","L","HVLS"
2,502,32,61.0804840817718,1,"data","H","L","HVLS"
2,502,33,61.0804840817718,0,"data","H","L","HVLS"
2,502,34,67.0152444335396,1,"data","H","L","HVLS"
2,502,35,67.0152444335396,0,"data","H","L","HVLS"
2,502,36,67.0152444335396,1,"data","H","L","HVLS"
2,502,37,61.0804840817718,0,"data","H","L","HVLS"
2,502,38,61.0804840817718,1,"data","H","L","HVLS"
2,502,39,61.0804840817718,0,"data","H","L","HVLS"
2,502,40,67.0152444335396,1,"data","H","L","HVLS"
2,502,41,61.0804840817718,0,"data","H","L","HVLS"
2,502,42,61.0804840817718,1,"data","H","L","HVLS"
2,502,43,67.0152444335396,0,"data","H","L","HVLS"
2,502,44,67.0152444335396,1,"data","H","L","HVLS"
2,502,45,67.0152444335396,0,"data","H","L","HVLS"
2,502,46,49.2109633782362,1,"data","H","L","HVLS"
2,502,47,43.2762030264684,0,"data","H","L","HVLS"
2,502,48,43.2762030264684,1,"data","H","L","HVLS"
2,502,49,49.2109633782362,0,"data","H","L","HVLS"
2,502,50,43.2762030264684,1,"data","H","L","HVLS"
2,502,51,43.2762030264684,0,"data","H","L","HVLS"
2,502,52,43.2762030264684,1,"data","H","L","HVLS"
2,502,53,43.2762030264684,0,"data","H","L","HVLS"
2,502,54,49.2109633782362,1,"data","H","L","HVLS"
2,502,55,49.2109633782362,0,"data","H","L","HVLS"
2,502,56,43.2762030264684,1,"data","H","L","HVLS"
2,502,57,43.2762030264684,0,"data","H","L","HVLS"
2,502,58,49.2109633782362,1,"data","H","L","HVLS"
2,502,59,43.2762030264684,0,"data","H","L","HVLS"
2,502,60,43.2762030264684,1,"data","H","L","HVLS"
2,502,61,61.0804840817718,0,"data","H","L","HVLS"
2,502,62,61.0804840817718,1,"data","H","L","HVLS"
2,502,63,67.0152444335396,0,"data","H","L","HVLS"
2,502,64,67.0152444335396,1,"data","H","L","HVLS"
2,502,65,61.0804840817718,0,"data","H","L","HVLS"
2,502,66,61.0804840817718,1,"data","H","L","HVLS"
2,502,67,67.0152444335396,0,"data","H","L","HVLS"
2,502,68,67.0152444335396,1,"data","H","L","HVLS"
2,502,69,61.0804840817718,0,"data","H","L","HVLS"
2,502,70,67.0152444335396,1,"data","H","L","HVLS"
2,502,71,61.0804840817718,0,"data","H","L","HVLS"
2,502,72,67.0152444335396,1,"data","H","L","HVLS"
2,502,73,61.0804840817718,0,"data","H","L","HVLS"
2,502,74,67.0152444335396,1,"data","H","L","HVLS"
2,502,75,67.0152444335396,0,"data","H","L","HVLS"
2,502,76,84.8195254888431,1,"data","H","L","HVLS"
2,502,77,84.8195254888431,0,"data","H","L","HVLS"
2,502,78,84.8195254888431,1,"data","H","L","HVLS"
2,502,79,78.8847651370752,0,"data","H","L","HVLS"
2,502,80,84.8195254888431,1,"data","H","L","HVLS"
3,503,1,53.9557103788952,0,"data","H","L","HVLS"
3,503,2,53.9557103788952,1,"data","H","L","HVLS"
3,503,3,51.187161311757,0,"data","H","L","HVLS"
3,503,4,51.187161311757,1,"data","H","L","HVLS"
3,503,5,53.9557103788952,0,"data","H","L","HVLS"
3,503,6,53.9557103788952,1,"data","H","L","HVLS"
3,503,7,51.187161311757,0,"data","H","L","HVLS"
3,503,8,53.9557103788952,1,"data","H","L","HVLS"
3,503,9,51.187161311757,0,"data","H","L","HVLS"
3,503,10,51.187161311757,1,"data","H","L","HVLS"
3,503,11,53.9557103788952,0,"data","H","L","HVLS"
3,503,12,51.187161311757,1,"data","H","L","HVLS"
3,503,13,51.187161311757,0,"data","H","L","HVLS"
3,503,14,51.187161311757,1,"data","H","L","HVLS"
3,503,15,53.9557103788952,0,"data","H","L","HVLS"
3,503,16,62.2613575803099,1,"data","H","L","HVLS"
3,503,17,62.2613575803099,0,"data","H","L","HVLS"
3,503,18,65.0299066474482,1,"data","H","L","HVLS"
3,503,19,65.0299066474482,0,"data","H","L","HVLS"
3,503,20,62.2613575803099,1,"data","H","L","HVLS"
3,503,21,62.2613575803099,0,"data","H","L","HVLS"
3,503,22,65.0299066474482,1,"data","H","L","HVLS"
3,503,23,65.0299066474482,0,"data","H","L","HVLS"
3,503,24,65.0299066474482,1,"data","H","L","HVLS"
3,503,25,62.2613575803099,0,"data","H","L","HVLS"
3,503,26,65.0299066474482,1,"data","H","L","HVLS"
3,503,27,65.0299066474482,0,"data","H","L","HVLS"
3,503,28,65.0299066474482,1,"data","H","L","HVLS"
3,503,29,62.2613575803099,0,"data","H","L","HVLS"
3,503,30,62.2613575803099,1,"data","H","L","HVLS"
3,503,31,51.187161311757,0,"data","H","L","HVLS"
3,503,32,53.9557103788952,1,"data","H","L","HVLS"
3,503,33,51.187161311757,0,"data","H","L","HVLS"
3,503,34,51.187161311757,1,"data","H","L","HVLS"
3,503,35,53.9557103788952,0,"data","H","L","HVLS"
3,503,36,51.187161311757,1,"data","H","L","HVLS"
3,503,37,51.187161311757,0,"data","H","L","HVLS"
3,503,38,51.187161311757,1,"data","H","L","HVLS"
3,503,39,51.187161311757,0,"data","H","L","HVLS"
3,503,40,51.187161311757,1,"data","H","L","HVLS"
3,503,41,51.187161311757,0,"data","H","L","HVLS"
3,503,42,51.187161311757,1,"data","H","L","HVLS"
3,503,43,53.9557103788952,0,"data","H","L","HVLS"
3,503,44,53.9557103788952,1,"data","H","L","HVLS"
3,503,45,51.187161311757,0,"data","H","L","HVLS"
3,503,46,65.0299066474482,1,"data","H","L","HVLS"
3,503,47,65.0299066474482,0,"data","H","L","HVLS"
3,503,48,65.0299066474482,1,"data","H","L","HVLS"
3,503,49,62.2613575803099,0,"data","H","L","HVLS"
3,503,50,65.0299066474482,1,"data","H","L","HVLS"
3,503,51,62.2613575803099,0,"data","H","L","HVLS"
3,503,52,65.0299066474482,1,"data","H","L","HVLS"
3,503,53,62.2613575803099,0,"data","H","L","HVLS"
3,503,54,62.2613575803099,1,"data","H","L","HVLS"
3,503,55,62.2613575803099,0,"data","H","L","HVLS"
3,503,56,65.0299066474482,1,"data","H","L","HVLS"
3,503,57,65.0299066474482,0,"data","H","L","HVLS"
3,503,58,62.2613575803099,1,"data","H","L","HVLS"
3,503,59,65.0299066474482,0,"data","H","L","HVLS"
3,503,60,62.2613575803099,1,"data","H","L","HVLS"
3,503,61,53.9557103788952,0,"data","H","L","HVLS"
3,503,62,56.7242594460335,1,"data","H","L","HVLS"
3,503,63,56.7242594460335,0,"data","H","L","HVLS"
3,503,64,53.9557103788952,1,"data","H","L","HVLS"
3,503,65,56.7242594460335,0,"data","H","L","HVLS"
3,503,66,53.9557103788952,1,"data","H","L","HVLS"
3,503,67,53.9557103788952,0,"data","H","L","HVLS"
3,503,68,56.7242594460335,1,"data","H","L","HVLS"
3,503,69,56.7242594460335,0,"data","H","L","HVLS"
3,503,70,56.7242594460335,1,"data","H","L","HVLS"
3,503,71,53.9557103788952,0,"data","H","L","HVLS"
3,503,72,53.9557103788952,1,"data","H","L","HVLS"
3,503,73,53.9557103788952,0,"data","H","L","HVLS"
3,503,74,53.9557103788952,1,"data","H","L","HVLS"
3,503,75,56.7242594460335,0,"data","H","L","HVLS"
3,503,76,45.6500631774805,1,"data","H","L","HVLS"
3,503,77,48.4186122446188,0,"data","H","L","HVLS"
3,503,78,48.4186122446188,1,"data","H","L","HVLS"
3,503,79,48.4186122446188,0,"data","H","L","HVLS"
3,503,80,48.4186122446188,1,"data","H","L","HVLS"
4,505,1,45.3299115545557,0,"data","H","L","HVLS"
4,505,2,45.3299115545557,1,"data","H","L","HVLS"
4,505,3,45.3299115545557,0,"data","H","L","HVLS"
